user_id,signup_date,country,region,plan_type,signup_channel,age_group
477,2024-06-05,China,North America,Premium,Web,36-45
478,2023-11-19,Brazil,South America,Premium,Mobile App,60+
479,2024-08-11,Spain,Asia,Basic,Web,36-45
480,2023-12-24,Mexico,North America,Standard,Mobile App,36-45
481,2024-11-20,Egypt,Asia,Standard,Web,26-35
482,2024-05-03,South Africa,Asia,Standard,Mobile App,36-45
483,2023-11-19,Russia,Europe,Standard,Mobile App,60+
484,2024-11-23,Netherlands,North America,Basic,Mobile App,46-60
485,2024-06-14,France,Asia,Premium,Smart Tv,26-35
486,2024-07-14,United Kingdom,Africa,Basic,Mobile App,46-60
487,2023-11-03,China,Africa,Standard,Mobile App,46-60
488,2025-02-14,Egypt,Asia,Basic,Web,26-35
489,2025-10-08,Germany,Europe,Standard,Web,26-35
490,2024-02-29,Netherlands,Asia,Premium,Mobile App,60+
491,2025-07-26,Spain,Africa,Standard,Web,36-45
492,2025-04-04,South Korea,North America,Standard,Mobile App,60+
493,2024-01-24,India,Europe,Basic,Web,18-25
494,2025-09-12,Spain,Asia,Standard,Web,60+
495,2025-10-02,Mexico,Africa,Premium,Web,26-35
496,2024-04-19,France,North America,Premium,Web,46-60
497,2024-02-09,United Kingdom,Africa,Standard,Mobile App,26-35
498,2024-06-11,Japan,Unknown,Standard,Mobile App,26-35
499,2025-08-09,Japan,South America,Basic,Web,26-35
500,2025-10-06,Norway,Asia,Standard,Web,18-25
501,2024-07-22,Russia,North America,Standard,Mobile App,36-45
502,2025-10-04,China,Europe,Basic,Web,46-60
503,2024-02-28,Brazil,Europe,Premium,Web,18-25
504,2024-10-24,India,South America,Standard,Web,36-45
505,2024-09-12,China,South America,Standard,Web,60+
506,2025-06-21,Sweden,Asia,Basic,Mobile App,60+
507,2024-11-10,Italy,Asia,Basic,Mobile App,60+
508,2024-07-16,Spain,Europe,Standard,Web,26-35
509,2025-09-06,Mexico,Asia,Standard,Web,18-25
510,2024-04-20,South Korea,Asia,Standard,Mobile App,26-35
511,2025-07-10,Australia,South America,Basic,Mobile App,26-35
512,2023-11-09,India,Europe,Standard,Web,26-35
513,2025-04-03,Brazil,Africa,Standard,Web,60+
514,2025-01-10,Norway,Africa,Standard,Mobile App,60+
515,2024-03-31,Canada,North America,Standard,Mobile App,36-45
516,2024-05-26,France,South America,Standard,Web,26-35
517,2024-09-25,France,North America,Premium,Smart Tv,18-25
518,2024-03-27,Italy,Europe,Premium,Web,46-60
519,2024-09-18,South Africa,Africa,Standard,Smart Tv,60+
520,2024-06-20,Australia,Africa,Basic,Mobile App,46-60
521,2024-09-21,Netherlands,Africa,Basic,Web,18-25
522,2024-12-31,South Korea,North America,Standard,Smart Tv,36-45
523,2025-08-04,United States,Asia,Basic,Web,60+
524,2024-12-20,Egypt,North America,Standard,Web,46-60
525,2024-04-01,Sweden,Africa,Standard,Web,36-45
526,2025-10-07,Spain,South America,Standard,Web,46-60
527,2023-12-23,South Korea,South America,Basic,Web,26-35
528,2024-09-26,Germany,North America,Basic,Web,26-35
529,2024-01-01,Germany,North America,Premium,Web,60+
530,2023-12-04,Italy,Europe,Basic,Smart Tv,46-60
531,2025-06-19,South Africa,North America,Premium,Web,26-35
532,2024-01-14,China,North America,Standard,Smart Tv,46-60
533,2024-10-03,Spain,Africa,Basic,Web,36-45
534,2025-06-17,India,Asia,Basic,Mobile App,60+
535,2025-02-15,South Africa,Africa,Standard,Mobile App,46-60
536,2024-06-02,Spain,Asia,Basic,Web,18-25
537,2024-06-06,United Kingdom,Africa,Premium,Web,36-45
538,2024-06-10,South Korea,Africa,Standard,Mobile App,36-45
539,2023-12-24,South Korea,Europe,Standard,Mobile App,46-60
540,2025-06-16,Norway,Asia,Premium,Web,36-45
541,2024-01-07,Egypt,Africa,Basic,Web,26-35
542,2024-06-12,Australia,Africa,Premium,Mobile App,36-45
543,2023-11-15,Brazil,Asia,Premium,Smart Tv,36-45
544,2024-08-03,Spain,Europe,Standard,Mobile App,36-45
545,2025-02-11,United States,Asia,Basic,Mobile App,60+
546,2024-12-09,United Kingdom,Europe,Standard,Web,26-35
547,2024-11-21,South Korea,Europe,Premium,Web,36-45
548,2025-08-06,Sweden,South America,Basic,Web,18-25
549,2025-03-06,United States,Europe,Basic,Smart Tv,46-60
550,2025-08-23,Italy,South America,Standard,Mobile App,18-25
551,2024-04-17,Italy,North America,Standard,Mobile App,36-45
552,2025-04-14,China,Europe,Basic,Web,36-45
553,2024-04-27,South Korea,Asia,Premium,Web,36-45
554,2024-01-21,South Korea,South America,Premium,Mobile App,46-60
555,2023-11-07,Russia,North America,Basic,Web,46-60
556,2025-01-27,Netherlands,North America,Premium,Web,36-45
557,2025-08-10,Japan,Europe,Basic,Mobile App,60+
558,2024-03-11,France,Asia,Basic,Mobile App,18-25
559,2024-03-18,Germany,Europe,Basic,Mobile App,46-60
560,2024-02-11,United Kingdom,Africa,Standard,Web,36-45
561,2024-09-02,South Africa,North America,Premium,Web,36-45
562,2025-08-08,Egypt,Africa,Basic,Mobile App,36-45
563,2024-07-22,Norway,Africa,Standard,Web,36-45
564,2024-01-02,Russia,South America,Basic,Mobile App,18-25
565,2025-07-05,Brazil,Africa,Basic,Mobile App,36-45
566,2024-02-28,Sweden,North America,Premium,Web,36-45
567,2024-02-27,Mexico,North America,Standard,Web,18-25
568,2024-08-01,Russia,Asia,Standard,Web,18-25
569,2025-05-27,United States,Europe,Standard,Mobile App,26-35
570,2023-12-09,United Kingdom,Asia,Basic,Web,26-35
571,2025-09-17,Netherlands,Asia,Basic,Web,36-45
572,2025-04-26,Japan,Europe,Basic,Web,18-25
573,2024-03-20,China,North America,Premium,Mobile App,18-25
574,2024-12-17,India,South America,Standard,Mobile App,46-60
575,2024-09-09,Netherlands,Africa,Standard,Web,18-25
576,2024-08-22,Australia,South America,Standard,Mobile App,36-45
577,2024-01-04,Italy,Africa,Premium,Mobile App,46-60
578,2025-04-29,China,Europe,Basic,Web,26-35
579,2025-08-23,Australia,Europe,Basic,Web,36-45
580,2024-04-26,Germany,Asia,Basic,Mobile App,46-60
581,2024-01-01,Australia,Europe,Premium,Web,46-60
582,2025-07-23,Norway,Africa,Standard,Mobile App,26-35
583,2025-08-30,France,South America,Standard,Web,36-45
584,2024-07-27,Brazil,Unknown,Basic,Web,46-60
585,2024-03-31,Germany,South America,Basic,Web,46-60
586,2024-12-09,Sweden,South America,Basic,Mobile App,36-45
587,2025-06-05,Brazil,Asia,Premium,Web,26-35
588,2024-09-24,United States,South America,Premium,Mobile App,46-60
589,2025-06-05,Egypt,Africa,Standard,Smart Tv,46-60
590,2025-07-19,South Korea,Asia,Basic,Web,26-35
591,2024-02-01,Netherlands,Asia,Premium,Web,36-45
592,2024-07-07,South Korea,Asia,Standard,Web,46-60
593,2024-07-27,Mexico,Europe,Basic,Mobile App,18-25
594,2025-05-02,United Kingdom,Asia,Basic,Web,46-60
595,2025-05-02,Italy,Africa,Standard,Smart Tv,18-25
596,2025-03-10,Norway,Unknown,Premium,Mobile App,60+
597,2023-10-24,South Africa,Europe,Standard,Web,18-25
598,2024-06-12,France,South America,Basic,Web,46-60
599,2024-07-14,Russia,North America,Basic,Mobile App,36-45
600,2024-12-14,Canada,Europe,Basic,Web,60+
601,2024-11-17,India,Africa,Premium,Web,46-60
602,2023-11-09,Norway,Europe,Basic,Mobile App,46-60
603,2024-06-23,South Korea,Asia,Basic,Web,46-60
604,2025-03-02,France,Unknown,Standard,Mobile App,60+
605,2025-07-16,United States,Asia,Basic,Web,26-35
606,2024-03-28,United States,South America,Basic,Web,18-25
607,2024-07-12,Norway,Europe,Standard,Web,36-45
608,2024-12-29,Russia,Europe,Standard,Web,60+
609,2024-10-05,Sweden,Africa,Basic,Mobile App,36-45
610,2024-10-07,Japan,North America,Premium,Smart Tv,36-45
611,2025-03-06,Sweden,Europe,Standard,Mobile App,18-25
612,2023-11-15,South Korea,South America,Premium,Web,18-25
613,2024-11-12,United States,Asia,Standard,Smart Tv,36-45
614,2024-05-21,Canada,South America,Standard,Web,46-60
615,2025-01-09,Brazil,Africa,Premium,Mobile App,26-35
616,2025-07-26,United Kingdom,Europe,Standard,Web,46-60
617,2024-12-26,United States,North America,Basic,Web,60+
618,2025-07-09,Netherlands,North America,Standard,Web,36-45
619,2024-07-15,Italy,Europe,Basic,Web,46-60
620,2024-06-27,Sweden,North America,Basic,Web,46-60
621,2024-05-25,France,South America,Premium,Mobile App,60+
622,2025-08-26,France,Asia,Standard,Web,60+
623,2024-12-24,Italy,Europe,Basic,Mobile App,26-35
624,2024-04-13,United Kingdom,Asia,Basic,Web,60+
625,2024-05-18,France,North America,Standard,Web,46-60
626,2024-12-31,France,Africa,Basic,Mobile App,18-25
627,2025-10-11,India,Asia,Basic,Mobile App,26-35
628,2025-06-27,India,Africa,Basic,Web,36-45
629,2024-12-22,South Africa,South America,Standard,Mobile App,60+
630,2024-05-26,Sweden,Africa,Standard,Web,60+
631,2025-09-28,Mexico,Asia,Basic,Web,36-45
632,2025-06-25,Brazil,Asia,Premium,Smart Tv,18-25
633,2024-02-01,Mexico,Europe,Premium,Smart Tv,60+
634,2024-11-25,United States,Africa,Standard,Mobile App,26-35
635,2025-02-23,South Africa,South America,Basic,Mobile App,18-25
636,2025-09-08,South Korea,Europe,Standard,Web,46-60
637,2025-02-26,South Korea,Europe,Standard,Mobile App,18-25
638,2025-09-21,Germany,South America,Basic,Mobile App,36-45
639,2025-07-26,United States,Europe,Standard,Smart Tv,36-45
640,2024-07-19,Sweden,South America,Standard,Web,36-45
641,2024-08-27,Australia,North America,Premium,Web,36-45
642,2024-10-13,Canada,Europe,Basic,Smart Tv,36-45
643,2025-01-17,Australia,Asia,Basic,Web,36-45
644,2025-04-03,Spain,North America,Basic,Mobile App,46-60
645,2024-05-22,Canada,Europe,Premium,Web,18-25
646,2024-09-02,United Kingdom,South America,Basic,Web,18-25
647,2025-05-14,Norway,North America,Standard,Mobile App,60+
648,2025-03-20,China,North America,Premium,Web,60+
649,2025-08-25,United States,Asia,Premium,Mobile App,18-25
650,2025-01-20,China,Europe,Standard,Mobile App,46-60
651,2025-08-30,France,Europe,Premium,Mobile App,60+
652,2025-10-06,Sweden,South America,Standard,Mobile App,26-35
653,2025-06-29,Netherlands,North America,Premium,Web,26-35
654,2024-09-17,Russia,Asia,Basic,Mobile App,18-25
655,2024-12-24,Russia,South America,Standard,Web,18-25
656,2024-06-27,France,South America,Standard,Web,36-45
657,2024-10-05,Mexico,Asia,Standard,Mobile App,36-45
658,2024-11-11,Canada,Unknown,Standard,Mobile App,46-60
659,2025-06-27,Japan,Asia,Basic,Web,18-25
660,2024-08-12,South Africa,Europe,Basic,Smart Tv,26-35
661,2024-01-24,Spain,Africa,Standard,Web,18-25
662,2025-07-15,Italy,North America,Basic,Web,26-35
663,2024-05-16,Canada,Asia,Basic,Web,60+
664,2025-02-10,Italy,South America,Premium,Web,60+
665,2023-11-26,Norway,Europe,Basic,Smart Tv,60+
666,2024-10-17,Canada,North America,Basic,Web,36-45
667,2024-05-13,Norway,North America,Basic,Web,60+
668,2024-05-30,Russia,Asia,Standard,Web,26-35
669,2024-09-03,South Africa,South America,Premium,Web,46-60
670,2025-09-13,Canada,Asia,Basic,Smart Tv,18-25
671,2024-10-07,Egypt,South America,Standard,Web,26-35
672,2024-07-29,Italy,Africa,Basic,Mobile App,46-60
673,2025-07-11,United States,Asia,Standard,Mobile App,36-45
674,2025-08-06,Russia,Europe,Standard,Web,26-35
675,2024-10-01,India,Asia,Standard,Web,18-25
676,2024-02-04,South Africa,Asia,Premium,Web,36-45
677,2025-04-15,Sweden,Africa,Premium,Web,26-35
678,2025-06-12,France,Africa,Premium,Mobile App,26-35
679,2023-12-08,Germany,Asia,Standard,Mobile App,36-45
680,2024-12-26,India,South America,Standard,Web,18-25
681,2024-01-30,Sweden,Africa,Basic,Mobile App,60+
682,2024-11-21,India,Africa,Basic,Mobile App,60+
683,2025-01-16,Sweden,South America,Standard,Smart Tv,36-45
684,2024-05-20,Egypt,North America,Standard,Smart Tv,26-35
685,2023-11-15,France,Africa,Basic,Mobile App,36-45
686,2024-01-11,Canada,Africa,Basic,Smart Tv,26-35
687,2023-12-28,Italy,South America,Standard,Smart Tv,26-35
688,2024-12-18,Canada,South America,Basic,Web,26-35
689,2024-11-15,South Korea,Asia,Standard,Mobile App,46-60
690,2025-07-06,Japan,Asia,Standard,Mobile App,60+
691,2024-03-14,Japan,North America,Premium,Mobile App,60+
692,2025-04-23,Netherlands,North America,Standard,Smart Tv,18-25
693,2025-01-15,Japan,North America,Basic,Web,36-45
694,2024-09-11,South Africa,Europe,Basic,Web,46-60
695,2024-11-13,Russia,South America,Basic,Web,36-45
696,2025-07-28,Netherlands,Africa,Basic,Web,18-25
697,2024-04-12,Japan,South America,Standard,Web,46-60
698,2025-07-16,Netherlands,South America,Standard,Web,46-60
699,2024-02-23,Australia,North America,Standard,Mobile App,46-60
700,2024-03-23,Germany,South America,Standard,Mobile App,36-45
701,2023-11-26,Australia,Europe,Standard,Web,60+
702,2025-10-07,Germany,Africa,Premium,Mobile App,36-45
703,2024-02-14,United Kingdom,North America,Premium,Web,36-45
704,2025-06-12,United Kingdom,Asia,Basic,Web,46-60
705,2024-04-05,Norway,Africa,Standard,Web,60+
706,2024-07-24,South Africa,Asia,Basic,Mobile App,60+
707,2025-09-26,South Africa,Asia,Standard,Mobile App,60+
708,2024-05-20,France,South America,Basic,Mobile App,26-35
709,2024-07-12,Norway,Africa,Standard,Smart Tv,46-60
710,2024-02-11,India,Europe,Basic,Web,60+
711,2024-08-28,Italy,South America,Basic,Smart Tv,26-35
712,2025-03-08,United States,Asia,Basic,Mobile App,60+
713,2023-11-27,France,Africa,Premium,Smart Tv,60+
714,2024-06-06,Brazil,South America,Basic,Web,18-25
715,2025-06-13,China,Africa,Premium,Web,26-35
716,2024-05-30,Mexico,North America,Premium,Smart Tv,60+
717,2025-08-01,Canada,Europe,Basic,Web,46-60
718,2024-03-18,Sweden,Europe,Standard,Web,26-35
719,2025-02-26,Mexico,Europe,Premium,Mobile App,26-35
720,2025-04-29,South Korea,Asia,Standard,Mobile App,46-60
721,2024-02-10,Brazil,Asia,Basic,Mobile App,18-25
722,2024-12-14,Russia,Europe,Premium,Web,18-25
723,2025-09-18,Russia,Africa,Basic,Mobile App,60+
724,2023-12-15,Japan,North America,Basic,Mobile App,60+
725,2025-04-10,Netherlands,Asia,Basic,Web,60+
726,2023-12-14,Sweden,South America,Standard,Mobile App,60+
727,2025-01-12,Germany,South America,Basic,Web,26-35
728,2025-03-11,United States,Asia,Premium,Web,26-35
729,2025-09-21,Australia,Europe,Basic,Mobile App,36-45
730,2024-09-29,Sweden,Africa,Basic,Smart Tv,60+
731,2024-01-08,United Kingdom,North America,Premium,Web,36-45
732,2024-08-29,Egypt,South America,Premium,Web,60+
733,2024-05-27,Russia,Asia,Standard,Mobile App,36-45
734,2024-06-26,Russia,Africa,Standard,Mobile App,18-25
735,2024-07-15,Mexico,Europe,Standard,Smart Tv,60+
736,2024-12-08,Mexico,North America,Standard,Web,36-45
737,2024-03-29,Canada,North America,Standard,Mobile App,60+
738,2025-06-06,South Korea,South America,Premium,Web,60+
739,2024-05-18,Mexico,South America,Premium,Smart Tv,46-60
740,2023-12-06,South Africa,Asia,Premium,Mobile App,60+
741,2024-01-21,Spain,North America,Basic,Web,18-25
742,2024-05-06,United Kingdom,Europe,Basic,Web,46-60
743,2025-03-04,Russia,Europe,Basic,Mobile App,60+
744,2025-04-03,Mexico,Asia,Premium,Web,26-35
745,2024-10-18,Japan,North America,Basic,Mobile App,46-60
746,2024-11-15,Russia,South America,Basic,Mobile App,18-25
747,2024-04-24,South Korea,Europe,Premium,Mobile App,18-25
748,2024-04-19,Norway,Africa,Basic,Web,60+
749,2023-12-09,Italy,Asia,Basic,Web,46-60
750,2024-08-12,United Kingdom,Europe,Premium,Web,36-45
751,2023-11-22,South Africa,Africa,Basic,Mobile App,36-45
752,2025-08-24,Russia,Africa,Premium,Web,46-60
753,2025-02-28,France,Europe,Basic,Mobile App,18-25
754,2024-01-15,India,Asia,Basic,Web,60+
755,2024-11-04,Spain,Africa,Basic,Smart Tv,36-45
756,2025-02-09,Sweden,Africa,Premium,Web,46-60
757,2024-08-05,Spain,North America,Standard,Web,18-25
758,2025-06-07,China,North America,Basic,Mobile App,26-35
759,2023-12-13,Sweden,North America,Standard,Web,46-60
760,2024-02-19,South Korea,Africa,Basic,Mobile App,60+
761,2024-07-16,Egypt,Africa,Standard,Mobile App,60+
762,2023-11-06,Germany,Asia,Basic,Web,26-35
763,2024-08-31,India,South America,Premium,Smart Tv,18-25
764,2025-01-15,United Kingdom,North America,Standard,Web,60+
765,2025-07-17,Brazil,South America,Premium,Mobile App,60+
766,2023-11-14,South Korea,North America,Standard,Web,26-35
767,2025-03-08,Norway,North America,Standard,Mobile App,18-25
768,2023-12-14,Russia,Asia,Standard,Mobile App,18-25
769,2024-05-02,Germany,Asia,Standard,Mobile App,46-60
770,2024-11-04,Russia,Europe,Basic,Web,36-45
771,2024-04-08,Canada,North America,Standard,Web,36-45
772,2025-07-20,Russia,North America,Standard,Mobile App,60+
773,2024-07-12,Australia,North America,Standard,Mobile App,18-25
774,2025-09-04,Australia,Asia,Basic,Mobile App,60+
775,2025-05-22,Sweden,North America,Basic,Mobile App,26-35
776,2025-03-07,China,Europe,Standard,Web,36-45
777,2024-07-13,South Africa,Africa,Basic,Web,60+
778,2024-08-19,India,Europe,Basic,Web,18-25
779,2024-05-18,Brazil,Africa,Basic,Web,46-60
780,2025-07-03,France,Asia,Basic,Web,18-25
781,2025-07-20,Italy,South America,Basic,Web,18-25
782,2025-07-06,Egypt,Asia,Premium,Web,60+
783,2025-09-17,Canada,South America,Basic,Web,26-35
784,2025-06-29,South Korea,Africa,Standard,Web,36-45
785,2023-11-30,Italy,South America,Premium,Mobile App,60+
786,2025-02-06,France,Africa,Premium,Web,46-60
787,2024-04-23,United States,South America,Standard,Mobile App,26-35
788,2025-07-16,Italy,Africa,Premium,Web,26-35
789,2025-06-29,Italy,Unknown,Standard,Mobile App,26-35
790,2025-02-23,Netherlands,Africa,Standard,Web,18-25
791,2025-05-09,Germany,Europe,Premium,Mobile App,18-25
792,2025-05-05,Japan,North America,Basic,Web,60+
793,2025-02-28,Brazil,Europe,Basic,Web,26-35
794,2024-08-13,United Kingdom,Asia,Standard,Web,18-25
795,2024-09-03,South Africa,South America,Basic,Web,46-60
796,2024-03-05,Australia,Africa,Basic,Mobile App,60+
797,2024-05-31,France,Europe,Premium,Mobile App,36-45
798,2024-07-06,Germany,Europe,Basic,Web,26-35
799,2025-07-08,Italy,Africa,Basic,Mobile App,36-45
800,2025-07-16,Canada,South America,Premium,Web,60+
801,2024-09-19,Egypt,Asia,Basic,Mobile App,26-35
802,2024-06-22,Japan,Asia,Premium,Mobile App,26-35
803,2025-03-21,Germany,Asia,Standard,Web,60+
804,2024-01-03,Russia,Africa,Premium,Web,36-45
805,2025-06-28,Italy,Europe,Premium,Web,36-45
806,2025-02-07,Sweden,Asia,Standard,Mobile App,18-25
807,2023-10-18,Italy,Europe,Premium,Web,18-25
808,2024-07-14,South Africa,Asia,Standard,Smart Tv,18-25
809,2023-11-12,Canada,Asia,Standard,Web,26-35
810,2024-02-01,Russia,South America,Standard,Web,46-60
811,2024-04-18,Japan,Africa,Basic,Web,26-35
812,2023-10-21,Australia,South America,Premium,Web,18-25
813,2024-11-23,South Africa,Europe,Basic,Mobile App,26-35
814,2024-12-29,South Korea,Europe,Basic,Web,18-25
815,2025-05-08,China,Africa,Standard,Web,18-25
816,2024-05-08,France,Asia,Basic,Web,60+
817,2025-06-21,Italy,Africa,Standard,Web,46-60
818,2025-09-27,Germany,Asia,Standard,Mobile App,26-35
819,2024-04-13,South Africa,North America,Standard,Mobile App,26-35
820,2024-12-05,Egypt,North America,Basic,Mobile App,60+
821,2025-04-16,United States,Africa,Premium,Mobile App,60+
822,2024-04-05,Egypt,North America,Standard,Web,36-45
823,2025-08-06,Sweden,North America,Basic,Web,36-45
824,2025-07-27,China,Europe,Basic,Web,18-25
825,2025-05-21,Russia,Asia,Standard,Mobile App,26-35
826,2024-10-20,United States,North America,Standard,Web,36-45
827,2024-10-02,Mexico,South America,Premium,Web,60+
828,2024-12-06,Italy,Europe,Basic,Web,36-45
829,2024-08-02,France,Asia,Premium,Web,46-60
830,2024-07-21,Japan,Europe,Standard,Mobile App,36-45
831,2025-07-22,Germany,South America,Standard,Mobile App,18-25
832,2025-05-31,South Korea,Asia,Premium,Web,18-25
833,2024-07-28,Japan,Africa,Premium,Smart Tv,36-45
834,2024-08-12,United Kingdom,Africa,Standard,Mobile App,26-35
835,2024-08-09,United States,Europe,Basic,Web,18-25
836,2024-07-02,Italy,Africa,Basic,Web,26-35
837,2024-01-28,Norway,Asia,Standard,Mobile App,36-45
838,2025-10-12,India,South America,Basic,Web,26-35
839,2025-04-30,France,South America,Standard,Web,60+
840,2024-04-25,India,Africa,Standard,Web,26-35
841,2024-06-25,China,North America,Standard,Web,60+
842,2024-01-22,Canada,North America,Standard,Web,60+
843,2025-05-19,South Korea,North America,Basic,Mobile App,60+
844,2023-10-19,Australia,Africa,Basic,Web,18-25
845,2025-05-29,Canada,Africa,Standard,Web,46-60
846,2023-11-13,Egypt,Africa,Standard,Mobile App,26-35
847,2023-11-18,United States,Asia,Basic,Mobile App,46-60
848,2024-04-16,France,North America,Basic,Web,26-35
